,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
112,"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS ', 'PLASTERS IN TIN CIRCUS PARADE '})",frozenset({'POSTAGE'}),0.03980099502487562,0.6351575456053068,0.03648424543946932,0.9166666666666667,1.4432114882506528,1.0,0.011204343126820296,4.3781094527363225,0.3198304286387189,0.057142857142857134,0.7715909090909093,0.48705395996518713
113,frozenset({'PLASTERS IN TIN CIRCUS PARADE '}),"frozenset({'POSTAGE', 'ROUND SNACK BOXES SET OF 4 FRUITS '})",0.0945273631840796,0.11442786069651742,0.03648424543946932,0.38596491228070173,3.37299771167048,1.0,0.02566768149303235,1.4422174840085287,0.776973026973027,0.21153846153846156,0.3066232998225901,0.3524027459954233
114,"frozenset({'POSTAGE', 'PLASTERS IN TIN CIRCUS PARADE '})",frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND '}),0.07628524046434494,0.19734660033167495,0.03814262023217247,0.5,2.5336134453781516,1.0,0.023087987371049674,1.60530679933665,0.6552962298025135,0.1619718309859155,0.37706611570247933,0.34663865546218486
115,"frozenset({'PLASTERS IN TIN CIRCUS PARADE ', 'ROUND SNACK BOXES SET OF4 WOODLAND '})",frozenset({'POSTAGE'}),0.04477611940298507,0.6351575456053068,0.03814262023217247,0.8518518518518519,1.3411662315056572,1.0,0.009702730130442316,2.4626865671641793,0.266304347826087,0.05943152454780362,0.593939393939394,0.4559520355865003
116,frozenset({'PLASTERS IN TIN CIRCUS PARADE '}),"frozenset({'POSTAGE', 'ROUND SNACK BOXES SET OF4 WOODLAND '})",0.0945273631840796,0.17081260364842454,0.03814262023217247,0.40350877192982454,2.362289218191109,1.0,0.021996155210679602,1.3901082821188175,0.6368848542761586,0.1678832116788321,0.2806315789473684,0.3134048714018055
117,"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS ', 'PLASTERS IN TIN CIRCUS PARADE '})",frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND '}),0.03980099502487562,0.19734660033167495,0.03150912106135987,0.7916666666666667,4.01155462184874,1.0,0.02365453000338276,3.8527363184079615,0.7818380147259342,0.15322580645161293,0.7404442148760332,0.4756652661064426
118,"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS ', 'ROUND SNACK BOXES SET OF4 WOODLAND '})",frozenset({'PLASTERS IN TIN CIRCUS PARADE '}),0.10281923714759536,0.0945273631840796,0.03150912106135987,0.3064516129032258,3.241935483870968,1.0,0.021789889689199114,1.3055651972694664,0.7707948243992606,0.19000000000000003,0.23404820985466146,0.3198924731182796
119,"frozenset({'PLASTERS IN TIN CIRCUS PARADE ', 'ROUND SNACK BOXES SET OF4 WOODLAND '})",frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS '}),0.04477611940298507,0.12935323383084577,0.03150912106135987,0.7037037037037038,5.440170940170941,1.0,0.025717185218187673,2.938432835820897,0.8544407894736843,0.22093023255813957,0.6596825396825399,0.4736467236467237
120,frozenset({'PLASTERS IN TIN CIRCUS PARADE '}),"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS ', 'ROUND SNACK BOXES SET OF4 WOODLAND '})",0.0945273631840796,0.10281923714759536,0.03150912106135987,0.33333333333333337,3.241935483870968,1.0,0.021789889689199114,1.3457711442786071,0.7637362637362638,0.19000000000000003,0.2569316081330869,0.3198924731182796
121,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'POSTAGE'})",frozenset({'PLASTERS IN TIN SPACEBOY'}),0.08955223880597014,0.0845771144278607,0.04145936981757877,0.46296296296296297,5.473856209150327,1.0,0.033885299868815125,1.7045805455481218,0.8977049180327868,0.31250000000000006,0.41334541062801927,0.47657952069716775
122,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN SPACEBOY'})",frozenset({'POSTAGE'}),0.04809286898839138,0.6351575456053068,0.04145936981757877,0.8620689655172413,1.3572521833078237,1.0,0.01091282118979453,2.645107794361525,0.27651567944250866,0.06459948320413436,0.6219435736677115,0.4636715584766363
123,"frozenset({'POSTAGE', 'PLASTERS IN TIN SPACEBOY'})",frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.07628524046434494,0.10945273631840796,0.04145936981757877,0.5434782608695652,4.965415019762846,1.0,0.033109741508048476,1.9507225775882493,0.8645601436265707,0.2873563218390805,0.4873694437697352,0.461133069828722
124,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),"frozenset({'POSTAGE', 'PLASTERS IN TIN SPACEBOY'})",0.10945273631840796,0.07628524046434494,0.04145936981757877,0.3787878787878788,4.965415019762846,1.0,0.033109741508048476,1.486955466569591,0.8967597765363128,0.2873563218390805,0.3274849028888526,0.461133069828722
125,frozenset({'PLASTERS IN TIN SPACEBOY'}),"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'POSTAGE'})",0.0845771144278607,0.08955223880597014,0.04145936981757877,0.49019607843137253,5.473856209150327,1.0,0.033885299868815125,1.785878300803674,0.8928260869565215,0.31250000000000006,0.44005143040822886,0.47657952069716775
126,"frozenset({'POSTAGE', 'PLASTERS IN TIN SPACEBOY'})",frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND '}),0.07628524046434494,0.19734660033167495,0.03316749585406302,0.4347826086956522,2.203142126415784,1.0,0.018112862992940224,1.420079091720883,0.5912028725314185,0.13793103448275865,0.29581386992454195,0.30142491779320424
127,"frozenset({'PLASTERS IN TIN SPACEBOY', 'ROUND SNACK BOXES SET OF4 WOODLAND '})",frozenset({'POSTAGE'}),0.03648424543946932,0.6351575456053068,0.03316749585406302,0.9090909090909092,1.43128412057916,1.0,0.009994252067468078,4.013266998341629,0.3127366609294321,0.05194805194805195,0.7508264462809919,0.48065511511986714
128,frozenset({'PLASTERS IN TIN SPACEBOY'}),"frozenset({'POSTAGE', 'ROUND SNACK BOXES SET OF4 WOODLAND '})",0.0845771144278607,0.17081260364842454,0.03316749585406302,0.39215686274509803,2.2958309537407198,1.0,0.0187206587295694,1.364147006900979,0.6165760869565217,0.1492537313432836,0.26694117647058824,0.2931658100133257
129,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'POSTAGE'})",frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS '}),0.08955223880597014,0.12935323383084577,0.03482587064676617,0.38888888888888895,3.006410256410257,1.0,0.023241998960421773,1.424694708276798,0.7330210772833724,0.1891891891891892,0.2980952380952382,0.3290598290598291
130,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'ROUND SNACK BOXES SET OF 4 FRUITS '})",frozenset({'POSTAGE'}),0.03648424543946932,0.6351575456053068,0.03482587064676617,0.9545454545454546,1.5028483266081178,1.0,0.011652626860171229,8.026533996683257,0.34726661749036963,0.0546875,0.875413223140496,0.5046878708758604
131,"frozenset({'POSTAGE', 'ROUND SNACK BOXES SET OF 4 FRUITS '})",frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.11442786069651742,0.10945273631840796,0.03482587064676617,0.30434782608695654,2.780632411067194,1.0,0.02230142818247073,1.2801616915422886,0.7231139646869984,0.1842105263157895,0.21884867622054896,0.31126482213438733
132,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),"frozenset({'POSTAGE', 'ROUND SNACK BOXES SET OF 4 FRUITS '})",0.10945273631840796,0.11442786069651742,0.03482587064676617,0.3181818181818182,2.7806324110671934,1.0,0.02230142818247073,1.2988391376451076,0.7190742218675179,0.1842105263157895,0.23008171603677222,0.31126482213438733
133,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'POSTAGE'})",frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND '}),0.08955223880597014,0.19734660033167495,0.04975124378109453,0.5555555555555556,2.8151260504201683,1.0,0.03207841390064603,1.8059701492537314,0.7081967213114755,0.20979020979020982,0.4462809917355372,0.403828197945845
134,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'ROUND SNACK BOXES SET OF4 WOODLAND '})",frozenset({'POSTAGE'}),0.05638474295190713,0.6351575456053068,0.04975124378109453,0.8823529411764707,1.3891875287974198,1.0,0.013938048838175073,3.1011608623548943,0.2968951376684241,0.07751937984496125,0.677540106951872,0.48034096144985416
135,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),"frozenset({'POSTAGE', 'ROUND SNACK BOXES SET OF4 WOODLAND '})",0.10945273631840796,0.17081260364842454,0.04975124378109453,0.4545454545454546,2.6610767872903796,1.0,0.03105533691410279,1.5201768933112219,0.7009310986964619,0.21582733812949642,0.34218181818181825,0.3729037952338924
136,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'ROUND SNACK BOXES SET OF 4 FRUITS '})",frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND '}),0.03648424543946932,0.19734660033167495,0.03150912106135987,0.8636363636363636,4.376241405653171,1.0,0.024309079258214183,5.886124930901051,0.8007065857414623,0.1557377049180328,0.8301089406461307,0.5116501145912911
137,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'ROUND SNACK BOXES SET OF4 WOODLAND '})",frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS '}),0.05638474295190713,0.12935323383084577,0.03150912106135987,0.5588235294117647,4.3201357466063355,1.0,0.024215572221809693,1.9734660033167497,0.8144482471556748,0.20430107526881722,0.49327731092436977,0.40120663650075417
138,"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS ', 'ROUND SNACK BOXES SET OF4 WOODLAND '})",frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.10281923714759536,0.10945273631840796,0.03150912106135987,0.3064516129032258,2.7998533724340176,1.0,0.020255274209384257,1.2840448918199698,0.7165093880727696,0.1743119266055046,0.22121102901423678,0.29716520039100686
139,"frozenset({'POSTAGE', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.04975124378109453,0.0978441127694859,0.04145936981757877,0.8333333333333333,8.516949152542372,1.0,0.036591503510639174,5.412935323383082,0.9287958115183246,0.39062500000000006,0.8152573529411764,0.6285310734463276
140,"frozenset({'POSTAGE', 'WOODLAND CHARLOTTE BAG'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.087893864013267,0.05306799336650083,0.04145936981757877,0.4716981132075471,8.888561320754716,1.0,0.036795018825166594,1.7924070125562659,0.973018181818182,0.4166666666666667,0.44209100221392456,0.6264740566037735
141,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG'})",frozenset({'POSTAGE'}),0.04477611940298507,0.6351575456053068,0.04145936981757877,0.9259259259259259,1.4577893820713663,1.0,0.013019479715848617,4.925373134328359,0.32875000000000004,0.06493506493506493,0.796969696969697,0.4956000386809786
142,frozenset({'RED RETROSPOT CHARLOTTE BAG'}),"frozenset({'POSTAGE', 'WOODLAND CHARLOTTE BAG'})",0.05306799336650083,0.087893864013267,0.04145936981757877,0.78125,8.888561320754716,1.0,0.036795018825166594,4.169628050225065,0.9372329246935202,0.4166666666666667,0.7601704545454545,0.6264740566037735
143,frozenset({'WOODLAND CHARLOTTE BAG'}),"frozenset({'POSTAGE', 'RED RETROSPOT CHARLOTTE BAG'})",0.0978441127694859,0.04975124378109453,0.04145936981757877,0.423728813559322,8.516949152542372,1.0,0.036591503510639174,1.6489610769681007,0.9783088235294117,0.39062500000000006,0.3935575472535274,0.6285310734463276
144,"frozenset({'POSTAGE', 'RED TOADSTOOL LED NIGHT LIGHT'})",frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND '}),0.06135986733001658,0.19734660033167495,0.03150912106135987,0.5135135135135136,2.602089484442426,1.0,0.01939995984697849,1.6498986548737795,0.6559419750790404,0.13868613138686134,0.39390216662943944,0.33658868952986604
145,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'ROUND SNACK BOXES SET OF4 WOODLAND '})",frozenset({'POSTAGE'}),0.03648424543946932,0.6351575456053068,0.03150912106135987,0.8636363636363636,1.3597199145502017,1.0,0.008335877274764928,2.6755113322277504,0.2745719720989221,0.04922279792746115,0.6262396694214877,0.45662235936387374
146,frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),"frozenset({'POSTAGE', 'ROUND SNACK BOXES SET OF4 WOODLAND '})",0.0779436152570481,0.17081260364842454,0.03150912106135987,0.40425531914893614,2.366659781036976,1.0,0.01819536920153242,1.3918502724472874,0.6262779250283984,0.1450381679389313,0.281531914893617,0.2943606692832059
147,"frozenset({'POSTAGE', 'ROUND SNACK BOXES SET OF4 WOODLAND '})",frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS '}),0.17081260364842454,0.12935323383084577,0.0945273631840796,0.5533980582524272,4.278192681105303,1.0,0.07243220052308937,1.9494916720744104,0.9241052631578948,0.4596774193548388,0.4870457697642164,0.642083644510829
148,"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS ', 'ROUND SNACK BOXES SET OF4 WOODLAND '})",frozenset({'POSTAGE'}),0.10281923714759536,0.6351575456053068,0.0945273631840796,0.9193548387096774,1.4474437800050535,1.0,0.029220948876402947,4.524046434494194,0.3445536206505172,0.14690721649484537,0.7789589442815248,0.5340899519919144
149,"frozenset({'POSTAGE', 'ROUND SNACK BOXES SET OF 4 FRUITS '})",frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND '}),0.11442786069651742,0.19734660033167495,0.0945273631840796,0.8260869565217391,4.185970040189989,1.0,0.07194541389239541,4.615257048092869,0.8594520007884882,0.4351145038167939,0.7833273445921667,0.6525392765801973
150,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND '}),"frozenset({'POSTAGE', 'ROUND SNACK BOXES SET OF 4 FRUITS '})",0.19734660033167495,0.11442786069651742,0.0945273631840796,0.4789915966386555,4.185970040189989,1.0,0.07194541389239541,1.6997271705986199,0.948238364506307,0.4351145038167939,0.41167028609196493,0.6525392765801973
151,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS '}),"frozenset({'POSTAGE', 'ROUND SNACK BOXES SET OF4 WOODLAND '})",0.12935323383084577,0.17081260364842454,0.0945273631840796,0.7307692307692308,4.278192681105303,1.0,0.07243220052308937,3.079838900734424,0.8801002506265665,0.4596774193548388,0.6753076923076924,0.642083644510829
152,"frozenset({'POSTAGE', 'WOODLAND CHARLOTTE BAG'})",frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS '}),0.087893864013267,0.12935323383084577,0.03150912106135987,0.3584905660377359,2.7714078374455737,1.0,0.020139765517355183,1.3571846649107406,0.7007655502392346,0.16964285714285715,0.26318059299191376,0.30104015481373975
153,"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS ', 'WOODLAND CHARLOTTE BAG'})",frozenset({'POSTAGE'}),0.03648424543946932,0.6351575456053068,0.03150912106135987,0.8636363636363636,1.3597199145502017,1.0,0.008335877274764928,2.6755113322277504,0.2745719720989221,0.04922279792746115,0.6262396694214877,0.45662235936387374
154,frozenset({'WOODLAND CHARLOTTE BAG'}),"frozenset({'POSTAGE', 'ROUND SNACK BOXES SET OF 4 FRUITS '})",0.0978441127694859,0.11442786069651742,0.03150912106135987,0.3220338983050848,2.8142962417096538,1.0,0.020313028555398793,1.3062189054726367,0.7145897832817337,0.1743119266055046,0.23443153685012383,0.29869810857283224
155,"frozenset({'SPACEBOY LUNCH BOX ', 'POSTAGE'})",frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND '}),0.06965174129353234,0.19734660033167495,0.04643449419568822,0.6666666666666666,3.3781512605042017,1.0,0.032688959844228274,2.407960199004975,0.7566844919786095,0.21052631578947367,0.5847107438016529,0.4509803921568627
156,"frozenset({'SPACEBOY LUNCH BOX ', 'ROUND SNACK BOXES SET OF4 WOODLAND '})",frozenset({'POSTAGE'}),0.05472636815920398,0.6351575456053068,0.04643449419568822,0.8484848484848484,1.3358651792072156,1.0,0.011674628515795808,2.407960199004974,0.2659774436090224,0.07216494845360824,0.5847107438016527,0.46079594904660176
157,frozenset({'SPACEBOY LUNCH BOX '}),"frozenset({'POSTAGE', 'ROUND SNACK BOXES SET OF4 WOODLAND '})",0.07960199004975124,0.17081260364842454,0.04643449419568822,0.5833333333333333,3.41504854368932,1.0,0.032837471019694225,1.9900497512437807,0.7683397683397682,0.22764227642276424,0.4974999999999999,0.427588996763754
158,"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'POSTAGE'})",frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND '}),0.05140961857379768,0.19734660033167495,0.03150912106135987,0.6129032258064516,3.105719707237734,1.0,0.021363607611472768,2.0735212824765066,0.7147589252852411,0.14503816793893132,0.5177286057051453,0.38628354567633505
159,"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'ROUND SNACK BOXES SET OF4 WOODLAND '})",frozenset({'POSTAGE'}),0.03482587064676617,0.6351575456053068,0.03150912106135987,0.9047619047619048,1.4244684819097353,1.0,0.009389206537791971,3.8308457711442787,0.3087357569180684,0.04935064935064935,0.7389610389610389,0.4771851299266443
160,frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY'}),"frozenset({'POSTAGE', 'ROUND SNACK BOXES SET OF4 WOODLAND '})",0.06301824212271974,0.17081260364842454,0.03150912106135987,0.5,2.9271844660194173,1.0,0.02074481104703129,1.658374792703151,0.7026548672566372,0.1557377049180328,0.397,0.3422330097087379
161,"frozenset({'POSTAGE', 'WOODLAND CHARLOTTE BAG'})",frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND '}),0.087893864013267,0.19734660033167495,0.04477611940298507,0.5094339622641509,2.5814174726494374,1.0,0.02743056414995228,1.6361780839392779,0.6716498316498316,0.18620689655172415,0.3888195852175269,0.36816235928333596
162,"frozenset({'WOODLAND CHARLOTTE BAG', 'ROUND SNACK BOXES SET OF4 WOODLAND '})",frozenset({'POSTAGE'}),0.04809286898839138,0.6351575456053068,0.04477611940298507,0.9310344827586206,1.4658323579724497,1.0,0.014229570775200831,5.290215588723041,0.3338495289714801,0.07012987012987013,0.8109717868338554,0.5007652831547672
163,frozenset({'WOODLAND CHARLOTTE BAG'}),"frozenset({'POSTAGE', 'ROUND SNACK BOXES SET OF4 WOODLAND '})",0.0978441127694859,0.17081260364842454,0.04477611940298507,0.4576271186440678,2.6791179858482805,1.0,0.028063111749159122,1.5288142620232172,0.6947167755991286,0.19999999999999998,0.3458983050847458,0.35988152048708244
